id,barcode,name,brand,source,ingredients,countries,allergens_confirmed,allergens_may_contain
5000169126974,5000169126974,Greek style natural yogurt,Waitrose,OFF,Greek style yogurt (milk),"United Kingdom,en:united-kingdom",en:milk,
5057545877678,5057545877678,Natural Yogurt,Creamfields,OFF,"water, milk, skimmed milk concentrate, starter culture, whipping cream (milk), dried skimmed milk",en:United Kingdom,en:milk,
5060853640025,5060853640025,Mango prebiotic yoghurt,bio me,OFF,"Yogurt (Milk), live cultures, Mango Puree (12%), Chicory Root Fibre, Natural flavouring,",en:gb,en:milk,
8718166007635,8718166007635,Mango Yogurt,Arla Protein,OFF,"UK-MANGO YOGURT WITH ADDED SWEETENER. INGREDIENTS: Yogurt (milk) with added milk protein (90%) from Stevia, lactase enzyme. mango (5%), grape juice concentrate, corn starch, natural flavouring, sweetener: steviol glycosides 382","Finland, United States, en:united-kingdom",en:milk,
3329770086166,3329770086166,Panier de yoplait aux morceaux de fruits,Panier de Yoplait,OFF,Yaourt (Lait) - Fraise 11% ou Cerise 8% ou Framboise 8% - Sucre 8.6% - Eau - Amidon de mais - Jus de carotte à base de concentré - Jus de citron à base de concentré - Epaississant: Pectines – Arômes naturels - Concentré des minéraux du lait.,France,en:milk,
6111242882355,6111242882355,Vitam Banane,RAFiI,OFF,"lait frais partiellement écrémé, sucre, poudre de lait écrémé, arôme, ferments lactiques",en:Morocco,en:milk,
7622210444097,7622210444097,Moelleux Multi Céréales,"BelVita, LU",OFF,"Céréales 49% [farine de BLE 26,9%, céréales complètes 19,2% (gruau d'AVOINE 7,5%, sarrasin complet concassé 7,5 %, farine complète de BLÉ 1,2%, farine complète d'ORGE 1%, flocons d'AVOINE 1%, farine complète d'épeautre 1%, farine de riz 2,7%, farine de BLE malté 0,2%, sucre, huile de colza, amidon modifié, fibres de racine de chicorée, isomaltulose, humectant (glycérol), minéraux (carbonate de calcium, carbonate de magnésium, fer élémentaire), poudre à lever (carbonates de sodium), émulsifiant (lécithines de SOJA), sel, arôme, gluten de BLE, dextrose, amidon.","Belgique,France,Suisse","en:gluten, en:milk, en:soybeans, en:wheat, en:buckwheat, en:barley",
3033491474187,3033491474187,Skyr light & free,"Danone, Light & Free",OFF,"Lait écrémé (Origine: France), lait écrémé concentré (Origine: UE), ferments lactiques (lait).",France,en:milk,en:none
3297760097068,3297760097068,Pommes Poires Williams (sans sucre ajouté),Charles & Alice,OFF,"Purée de poires 50%, purée de pommes 49,8%, arôme naturel, antioxydant : acide ascorbique, acidifiant : acide citrique.",France,,
3023290101964,3023290101964,Le yaourt citron lai,"Nestlé, La Laitière",OFF,"Lait entier (86,2%), sucre (9,5%), ferments lactiques, poudre de lait écrémé, arôme naturel de citron. Lait origine France.",France,en:milk,
3265776634164,3265776634164,"Fromage frais nature 3,1% de matière grasse",Campagne de France,OFF,Fromage frais au lait* demi-écrėmė pasteurisé. *Origine: France. Contient plus de 82% d'humidité.,France,en:milk,en:en:en:En Valeur nutrition
8480000510266,8480000510266,Queso fresco Burgos Natural,Hacendado,OFF,"partially skim pasteurized cow's milk, salt, rennet,",España,en:milk,
3564700855218,3564700855218,Compote de pomme,"Marque Repère, Douceur du Verger",OFF,"Pommes 99,9%, acidifiant: acide ascorbique.",France,,
3564700007860,3564700007860,"Fromage frais nature 3,1%","Délisse, Marque Repère",OFF,"Lait demi-écrémé pasteurisé (origine : France), crème pasteurisée (origine : France), concentré des minéraux du lait (origine : UE), ferments lactiques, vitamine D.",France,en:milk,
20039639,20039639,Yaourt à la vanille,Milbona,OFF,"yogurt 89 %, sugar 9,9 %, its vanilla aroma,","France, Morocco",en:milk,
4056489109747,4056489109747,Crème dessert Saveur Vanille,Envia,OFF,"81% _lait_ entier (Origine : France), sucre, _lait_ écrémé (Origine : France), amidon modifié de maïs, arômes, épaississant: carraghénanes , crème (_lait_ (Origine : France)), colorant : caroténoides , protéines de _lait_, _lactose_ et minéraux du _lait_, sel,",France,en:milk,
3329770051089,3329770051089,Petit Yoplait 0%,"Petit yoplait 0%,Yoplait",OFF,LAIT écrémé pasteurisé - Poudre de LAIT écrémé - Ferments LACTIQUES - Papier traité au sorbate de potassium. Contient plus de 82% d'humidité. LAIT D'ORIGINE FRANCE,"France,Pays-Bas",en:milk,
3372900900634,3372900900634,Mousse au chocolat à l'ancienne,Marie morin,OFF,"Chocolat noir 42% (pâte de cacao, sucre, beurre de cacao, émulsifiant : lécithine de tournesol, arôme naturel de vanille), blancs d'œufs, jaunes d'œufs, beurre salé.",France,"en:eggs, en:milk, en:soybeans","en:gluten, en:nuts"
3297760084006,3297760084006,Dessert gourmand chocolat,Charles & Alice,OFF,"coconut milk 58% (water, coconut extract), water, sugar, chocolate 3,5% (cocoa powder, cocoa mass, sugar), chocolate powder 3% (sugar, cocoa powder), starch,",France,en:milk,
3256228482341,3256228482341,Fromage blanc nature 3% MG 8x100g,U,OFF,"LAIT ÉCRÉMÉ pasteurisé 92,4% (origine : France), CRÈME PASTEURISÉE (origine : France), ferments (dont LAIT), vitamine D.",France,en:milk,
8002670168631,8002670168631,Latte PARZIALMENTE SCREMATO,Granarolo,OFF,Latte parzialmente scremato.,Italia,"en:milk, en:soybeans",
3415581114928,3415581114928,Salted Caramel Ice Cream,Haagen-Dazs,OFF,"fresh cream (31%), sugar, condens skimmed milk , egg yolk, glucose syrup, butter , dried glucose syrup, condensed whole milk , coconut oil, salt, emulsifier (sunflower lecithin), natural vanilla flavouring, gelling agent (pectins),","Royaume-Uni, en:fr","en:eggs, en:milk, en:soybeans",en:nuts
29145270,29145270,Original Creamy Soft Cheese,Marks & Spencer,OFF,,en:gb,,
7610900296682,7610900296682,Vanilla yogurt,Onken,OFF,"yogurt (pasteurised skimmed milk), water, sugar, corn starch, modified corn starch, lemon juice concentrate, natural bourbon vanilla flavouring, natural he flavouring, vanilla seeds, thickeners (fruit pectin, guar gum he safflower extract, lemon extract, carrot extract, vitamin d, contains live cultures: lactobacillus acidophilus and streptococcus thermophilus, vitom to the of di","Switzerland, en:united-kingdom",en:milk,
4056489728306,4056489728306,Dessert végétal nature au lait de coco,"Envia, Lidl",OFF,"78% lait de coco allégé (eau, 20% extrait de noix de coco), eau, amidon modifié de manioc, ferments,",France,"en:milk, en:tree-nuts",
6111242101807,6111242101807,,,OFF,"Lait frais partiellement écrémé, sucre, préparation de pulpe de fruits, texturant: amidon, correcteur d'acidité: acide citrique, arôme, ferments lactiques sélectionnés, colorant naturel",Morocco,en:milk,
6111126005733,6111126005733,daya 🥑 avocat kbir,Chergui,OFF,"Lait écrémé, Lait entier, Eau, Sucre Naturel, Préparation de fruit d'Avocat, Amidon, Ferments Lactiques",en:Morocco,en:milk,
6111032010159,6111032010159,6111032010159,Activia,OFF,"حليب مخمر منكه و ممزوج المكونات: حليب بدون قشدة مستحضرات الفواكه باسيون آناناس (4,69) قشدة، سكر مسحوق الحليب بدون قشدة، مختر (نشا))) نكهات، خمائر حليبية لليوغورت والبيفيدوباكتيريوم مذ: 3,296 مصنوع في خط يحتوي على الكلوتين و يمكن أن يحتوي على اللوز رقم الاعتماد الصحي MALLPL2.113 الوزن الصافي: 90 ANANA",en:Morocco,,
4056489918332,4056489918332,Crème dessert saveur vanille,Milbona,OFF,"Lait écrémé (origine : Allemagne),protéines de lait, crème (lait (origine : Allemagne)), amidon modifié de tapioca, épaississants : carraghénanes, carboxyméthyl-cellulose de sodium ; extrait de carthame, arôme naturel de vanille, arôme naturel, édulcorants : acésulfame-K, sucralose ; lactase.",PL,en:milk,
3560071016944,3560071016944,Yaourt nature,Carrefour,OFF,"_Lait_ partiellement écrémé à 11g/l de matière grasse (origine France), _lactose_ et protéines de _lait_, ferments _lactiques_.","France,Spain",en:milk,
3279231501007,3279231501007,🍚Riz au lait🥛,La Fermière,OFF,"Lait entier 70%, riz de Camargue 11,5%, crème, sucre. Fabriqué dans un atelier utilisant des fruits à coque, des oeufs et du gluten.",France,"en:milk, en:eggs, en:wheat","en:gluten, en:nuts"
3033490699833,3033490699833,Activia bifidus brasse nature 125 g x 8,"Activia, Activia yoghurt nature, Danone",OFF,"LAIT entier (81,1%), LAIT écrémé concentré ou en poudre, crème (LAIT), ferments lactiques dont bifidobacterium (bifidus ActiRegularis) (LAIT)",France,en:milk,
20681999,20681999,Petits Suisses,Envia,OFF,"lait entier pasteurisé, conservateur : sorbate de calcium (papier traité)",France,en:milk,
3523230039680,3523230039680,Yaourt au lait de chevre,soignon,OFF,"Lait entier de chèvre pasteurisé (origine France), ferments lactiques (lait).",France,en:milk,
4056489020189,4056489020189,Yaourts à la grecque lit de fraise,Envia,OFF,"65,1 % whole milk (origin: france), 10,6 % sugar, 10 % strawberry, cream (milk (origin: france)), water, skimmed milk powder (origin: france), flavour, colour: carmine, modified tapioca starch, thickener: carrageenans, glucose-fructose syrup, lactic ferments (milk),","France, en:united-kingdom",en:milk,
4061458229838,4061458229838,ALDI MILSANI Skyr Nach isländischer Art mit viel Eiweiß und wenig Fett Aus der Kühlung 1.49€ 500g Becher 1kg 2.98€,"Milsani, ALDI MILSANI",OFF,"Magermilch, Milchsäurekulturen (enthalten Milch), mikrobieller Labaustauschstoff",Germany,en:milk,
20761776,20761776,Кисело мляко по гръцка рецепта,Pilos,OFF,"Пастьоризирано мляко, пастьоризирана сметана, млечен белтък, млечнокисели култури.","Унгария,Литва,България",en:milk,
3273220076484,3273220076484,Dessert au soja caramel pointe de sel,Sojasun,OFF,"Jus de SOJA* 82%, sucre, caramel salé au sel de Guérande, épaississants : amidon modifié de maïs et pectine, sels de calcium, arômes naturels.",France,en:soybeans,
0034361482953,0034361482953,HiPro,Danone,OFF,"Lait écrémé (Origine:France), lait écrémé concentré (Origine: UE), myrtille (5,8%), épaississants (amidon modifié de mais, pectine de fruits, gomme G guar), ferments lactiques (lait), correcteurs d'acidité do (citrate de sodium, acide citrique), arômes, édulcorants Prot (acésulfame-K, sucralose), vitamine D.","United States, en:france",en:milk,
5411188082583,5411188082583,Strawberry banana peach pear,"Danone, Alpro",OFF,"Soja/soyabas (82,1%) (vatten/vann/vand, skalade/afskallede sojabönor/ soyabønner (9,7%)), jordgubb/jordbær-bananmix (9%) (jordgubb/jordbær (6,6%), banan (2,4%)), socker/sukker, kalcium (trikalciumcitrat), stabiliseringsmedel/stabilisatorer (pektiner), naturliga aromer, svart/sort morot-/gulrot-/gulerodskoncentrat, havssalt, antioxidationsmedel/antioksidant/antioxidant (tokoferolrika extrakt, askorbinsyraestrar av fettsyror), surhetsreglerande medel/midler (citronsyra, natriumcitrater), vitaminer (b2, b12, c, d2), yoghurtkultur (s, thermophilus, l, bulgaricus)","Finland,France,United Kingdom","en:banana, en:peach, en:soybeans",en:nuts
6111032009221,6111032009221,Yaourt brassé vanille,Danone,OFF,,en:ma,,
3273221113195,3273221113195,Skyr végétal nature,Sojasun,OFF,"Jus de _soja_ (98%), protéine de fève (1.3%), sel de calcium, arôme naturel, ferments.",France,en:soybeans,
4056489817352,4056489817352,Bio pommes,Vergers Gourmands,OFF,"97% purée de pommes, sucre, acidifiant : acide citrique.",en:fr,,
6111126005542,6111126005542,Data,Chergui,OFF,"Lait écrémé, Lait entier, Eau, Sucre Naturel, Amidon, Ferments Lactiques",ma,en:milk,
7622210623799,7622210623799,chocolat brownie,Milka,OFF,"sugar, eggs, palm oil, wheat flour, cocoa paste, rapeseed oil, glucose syrup, cocoa butter, dextrose, humectant (glycerol), invert sugar syrup, whole milk powder, emulsifiers (e492, soy lecithin, e476, e473), whey powder (milk), skimmed milk powder, skimmed milk, sweetened condensed skimmed milk, lean cocoa powder, pastry butter , flavourings, preservative (potassium sorbate), salt, modified starch, acidity correctors (citric acid, tartaric acid), gelling agent (sodium alginate), lifting powder (disodium diphosphate, sodium acid carbonate)","Belgique,France","en:eggs, en:gluten, en:milk, en:soybeans, en:wheat","en:nuts, en:sesame-seeds"
4002971243703,4002971243703,High Protein Chocolate Pudding,Ehrmann,OFF,"Entrahmte MILCH, MILCHEIWEISS 8,0%, SAHNE, Kakaopulver 1,7%, fettarmes Kakaopulver 0,2%, modifizierte Stärke, Laktase, Verdickungsmittel (Carrageen, E466), Süßungsmittel (E 950, Sucralose), natürliches Aroma.","Österreich,Frankreich,Deutschland,Luxemburg","en:eggs, en:milk",
3023292266005,3023292266005,Gâteau de riz au caramel,"Nestlé,La Laitière",OFF,"Lait entier (43,5%), eau, riz (12,3%), sucre, caramel (5,6%) [sucre, eau], oeufs entiers (4,4%), blancs d’oeufs, amidon modifié de maïs, épaississants (pectine, gomme xanthane), arôme. Traces éventuelles de gluten. Lait origine France.",France,"en:eggs, en:milk, en:wheat",en:gluten
3661344221819,3661344221819,Brassé Jus de Citron,Les 2 vaches,OFF,"LAIT* demi-écrémé pasteurisé (80,6%), sucre de canne* (6,9%), crème (LAIT), jus de citron* à base de concentré (3,2%), poudre de LAIT* écrémé, arôme naturel de citron*, épaississant (agar agar*), ferments lactiques (LAIT).",France,en:milk,
3256224235781,3256224235781,Yaourt nature à la grecque 4x150g,Magasins U,OFF,"LAIT entier 86,4% (origine : France), CRÈME 13,6% (origine : France), ferments (dont LAIT).",France,en:milk,"en:eggs, en:gluten"
3606520597821,3606520597821,Yaourt Nature au Lait 1/2 écrémé,Campagne de France - La Coopérative Latière,OFF,Yaourt au lait* partiellement écrémé. *Origine : France.,France,en:milk,
3270190151654,3270190151654,Éclats de fèves de cacao noir,"Carrefour,Selection Carrefour",OFF,"Sucre, pâte de cacao (fèves de cacao* d'origine Côte d'Ivoire), éclats de fèves de cacao torréfiées 8,4%, matière grasse de _lait_ anhydre, beurre de cacao, émulsifiant: lécithines, arôme naturel de vanille. Cacao : 47% minimum. Peut contenir des traces de fruits à coque et de céréales contenant du gluten. *Fèves de cacao issues du programme TRANSPARENCE CACAO","France,Italy,Kenya,Morocco,Spain","en:milk, en:wheat","en:gluten, en:nuts"
3250391040681,3250391040681,Yaourt a la grecque nature 4x150g,Pâturages,OFF,"Lait entier 83,6% (Origine : France), crème* 15,4% (Origine : France), poudre de lait écrémé (Origine : France), ferments lactiques*. *dont lait","France, en:belgium",en:milk,
8410500006082,8410500006082,Yogurt,Danone,OFF,"fresh pasteurized milk, milk powder (0,6%) and lactic ferments",España,en:milk,
3760192498531,3760192498531,Coco nature,YA,OFF,"Lait de coco 98%, amidon de manioc, ferments sélectionnés","France,en:france",en:milk,en:nuts
20281151,20281151,Crème brûlée,"Duc De Coeur, Deluxe",OFF,"38% Sahne, 36% Magermilch, Zucker, 11% Eigelb*, 4,7% Hühnereieiweiß*, 4% Karamellsplitter (Zucker, Glukosesirup). Kann Spuren von Gluten enthalten.","Austria,Bulgaria,Croatia,Estonia,France,Germany,Hungary,Latvia,Poland,Switzerland","en:eggs, en:milk, en:wheat",en:gluten
5713507041012,5713507041012,Skyr Nature,Løgismose,OFF,"Lait écrémé pasteurisé, ferments lactiques de skyr (dont lait).",France,en:milk,
20972622,20972622,Iaurt cremos in stil grecesc 10%,Pilos / LIDL,OFF,"lapte de vaca pasteurizat, smantana din lapte de vaca pasteurizat, proteine din lapte, culturi lactice selectionate",en:Romania,,
3661344825246,3661344825246,Skyr bio vanille,Les 2 vaches,OFF,"Lait* écrémé (89,9%), sucre de canne* (5,3%), pectine de fruit, extrait de vanille, ferments lactiques (lait), jus de citron concentre *issu de l'agriculture biologique, Lait Origine France, Decor: Gousses de vanille* épuisées",France,en:milk,
3560071411220,3560071411220,Yaourt grec,"CARREFOUR ORIGINAL, Carrefour",OFF,"_Lait_ écrémé pasteurisé (origine Grèce), _crème_ (origine Grèce), ferments _lactiques_.",France,en:milk,
3033490006006,3033490006006,Light & Free,Danone,OFF,"Fromage blanc (lait : Origine France) (70%), lait écrémé (Origine : France), (28,7%), lait écrémé en poudre (Origine : UE), protéines de lait, ferments lactiques (lait) vitamine D,",France,en:milk,
7610900296668,7610900296668,Strawberry Yogurt,Onken,OFF,"Yogurt (pasteurised skimmed MILK), Strawberries (10%), Sugar, Corn Starch, Modified Corn Starch, Lemon Juice Concentrate, Natural Flavouring, Thickeners (Fruit Pectin, Guar Gum), Beetroot Juice Extract, Black Carrot Juice Extract, Vitamin D. Contains live cultures: Lactobacillus acidophilus and Streptococcus thermophilus",en:United Kingdom,en:milk,
4088600284880,4088600284880,Fat Free Greek Style Natural Yogurt,Brooklea,OFF,,en:gb,,
5391115000302,5391115000302,Strawberry Porridge,Nomadic,OFF,"Low Fat Yogurt (Milk) (70.5%), Oat Cluster (28.5%): Oat Flakes, Sugar, Rapeseed Oil, Cereal Crisps (Rice Flour, Fortified Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamine (B1)], Malted Barley Flour, Sunflower Oil), Desiccated Coconut, Skimmed Milk Powder, Honey, Natural Flavouring, Freeze Dried Strawberry (1%).","en:france,en:United Kingdom","en:milk, en:wheat, en:barley","en:nuts, en:peanuts, en:soybeans"
3415581113921,3415581113921,Belgian Chocolate Ice Cream,Häagen-Dazs,OFF,"_Fresh cream_ 29%, condensed skimmed milk, Belgian chocolate 13% (cocoa mass, sugar, cocoa butter, emulsifier (_soy lecithin_), natural vanilla flavouring), sugar, Belgian chocolate chunks 10% (cocoa mass, sugar, _butter oil_, cocoa butter, emulsifier (_soy lecithin_), natural vanilla flavouring), _egg yolk_, cocoa powder, natural vanilla flavouring.","Sweden,United Kingdom","en:eggs, en:milk, en:soybeans, en:Butter oil, en:Fresh cream",
5060298881601,5060298881601,Organic Coconut Milk Yog Natural,COCOS ORGANIC,OFF,"Organic Coconut Milk (98%), Organic Tapioca Starch, Live Vegan Cultures",United Kingdom,en:milk,
6111180000613,6111180000613,Ideal Flan Vanilla,,OFF,"Sucre, gélifiant: carraghenane, amidon de mais, arôme vanille, colorants: (Tartrazine, Joune soleil FCF).","France, en:morocco",,
6111246951927,6111246951927,Yaourt,Jibal,OFF,Jibal Yaourt Fraise,Morocco,,en:nuts
5059697767913,5059697767913,Soya alternative to greek style yogurt,Tesco,OFF,"Water, Soya Bean (12%), Thickener (Pectin), Tricalcium Phosphate, lodine, Vitamin D, Bacterial Culture, Vitamin B12.","Ireland, en:united-kingdom",en:soybeans,
6111266961371,6111266961371,Le nature,jaouda,OFF,"lait frais entier, ferments lactiques",en:ma,en:milk,
3297760097006,3297760097006,Pommes - sans sucres ajoutés,Charles & Alice,OFF,"Purée de pommes 99,8%, jus de citron, antioxydant: acide ascorbique.",France,,
3279231711000,3279231711000,Mousse intense Chocolat Noir du Pérou 2 x 80 g,La Fermière,OFF,"Ganache au chocolat 76%: crème chocolat noir origine Pérou 46% (masse de cacao, sucre, beurre de cacao, arôme naturel de vanille) - sucre - sel, blanc d'œuf 24%. Traces éventuelles de fruits à coque, de soja et de céréales contenant du gluten.",France,"en:eggs, en:milk, en:soybeans, en:wheat","en:gluten, en:nuts"
3608580908197,3608580908197,riz au lait a la vanille naturelle,Bonne Maman,OFF,"Lait entier frais 72%, riz de Camargue 10,7%, crème fraîche, sucre, arôme naturel de vanille Bourbon de Madagascar, amidon, graines de vanille épuisées. Ce produit peut contenir du gluten et de l'oeuf, d'autres recettes à base de céréales (gluten) et d'oeuf étant élaborées dans notre atelier.",France,"en:gluten, en:milk, en:eggs, en:wheat",en:en:eggs  en:gluten
3033491460869,3033491460869,Actimel original nature,"Actimel, danone",OFF,"Lait fermenté avec lactobacillus casei, sucre, liquide (saccharose : 7,3%), dextrose (0,6%), vitamines D et B6","France,Espagne",en:milk,
8480000202109,8480000202109,Yogur natural 0%,Mercadona,OFF,"Leche fresca pasteurizada desnatada, proteínas de la leche, leche en polvo desnatada, fermentos lácteos.",Espanha,en:milk,
26065557,26065557,"Fromage Blanc 3,1%","Alsy, Valblanc",OFF,"Lait demi-écrémé pasteurisé (origine : France), crème pasteurisée (origine : France), ferments lactiques (lait).",France,en:milk,
3023290050347,3023290050347,Le viennois,Nestlé,OFF,"_Lait_ entier (32,8%), babeurre (_lait_), crème (_lait_) (16,1%), sucre, eau, amidon modifié, poudre de _lait_ écrémé, extrait de café (0,7%), amidon, arôme naturel de café, colorant (caramel ordinaire), gélatine, épaississants (carraghénanes, farine de graines de caroube), arôme, correcteur d'acidité (hydroxyde de sodium)",France,en:milk,
5201037711234,5201037711234,Yaourt grec 0%,DELTA,OFF,"Lait de vache écrémé, ferments lactiques",France,en:milk,
80635789,80635789,Mix milk,Balconi,OFF,"Sucre, graisses végétales (palme, palmiste, coco en proportion variable), Sirop de glucose-fructose, farine de blé (11%), oeufs, lait écrémé réhydrate (8,9%), lait en poudre (6,5%), cacao maigre en poudre (2,6%), lait écrémé en poudre (2,2%), chocolat (1,6%) (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines de soja ; arômes), huiles végétales (tournesol, huile d'olive en proportion variable), protéines de lait, sel, fibres de blé, émulsifiants : mono et diglycérides d'acides gras, lécithines de soja ; poudres à lever : carbonates d'ammonium, carbonates de sodium, diphosphates ; arômes.","Belgium, France, Germany, en:morocco","en:eggs, en:gluten, en:milk, en:soybeans, en:wheat",en:nuts
5025840005294,5025840005294,Strawberry Quark,Graham's The Family Dairy,OFF,"Quark _milk_ 89%, strawberries 5%, sugar, water, corn flour, natural flavourings, acid (citric acid), concentrates (carrot, safflower).","United Kingdom, en:ireland","en:milk, en:wheat",
4088600354835,4088600354835,Strawberry,Brooklea,OFF,"low fat soft cheese (milk), low fat yogurt (milk), strawberries (7%), maize starch, flavouring, carrot concentrate, sweeteners: acesulfame k, sucralose, acidity regulators: citric acid, sodium citrates, thickener: locust bean gum, allergy advice, far","Ireland,United Kingdom",en:milk,
4056489759096,4056489759096,HIGH PROTEIN Mousse,Milbona,OFF,"15 4 vanilla flavored mousse, contains sweeteners, ,quot,high protein content 175g per package, **no added sugars, ingredients: lelte mago, milk proteins, gelatin (cow), modified starch, thickeners: p caragenin gum, 0,4% vanilla extract, stabilizers: sodium carbonates, phosphate stdio, sweeteners: acesulfame k, sucralose, natural flavor, coloring: carotenes, wool smoothed with nitrogen,","Roménia,Espanha,Reino Unido",en:milk,
4014500506838,4014500506838,Zottis Fruit Yoghurt,Zott,OFF,"lait fermenté, lactosérum, sucre, fruits, jus de fruits à base de concentré, amidon modifié, arôme, colorant, conservateur","France, en:morocco",en:milk,
4014500519173,4014500519173,PROTEIN pudding,Zott,OFF,,"Czech Republic, Germany, en:morocco",,
3329770086098,3329770086098,Panier de yoplait Morceaux de fruits framboise fraise,"Panier de Yoplait, Yoplait",OFF,"Yaourt (_lait_) - Fraise 11% ou Framboise 8% - Sucre 8,7% - Amidon de maïs - Jus de carotte à base de concentré - Jus de citron à base de concentré - Épaississant: Pectines - Arômes naturels - Concentré des minéraux du lait. Lait d'origine France.",France,en:milk,
5056138202583,5056138202583,mango yogurt,The Collective,OFF,"LIVE YOGHURT* (MILK) (86%), MANGO PUREE (5%), SUGAR, HONEY, CORNFLOUR, NATURAL FLAVOURING, GELLING AGENT (FRUIT PECTIN), ACIDITY REGULATOR (CITRIC ACID), TAPIOCA STARCH",en:united-kingdom,"en:milk, en:wheat",
4056489055891,4056489055891,"Spécialité Laitière Framboise, Grenade, Baies de Goji",Lidl,OFF,"83% spécialité laitière (lait de vache concentré écrémé, lait de vache écrémé, ferments lactiques), sucre, 5% framboises, 2% grenade, 1% baie de goji, amidon de maïs, stabilisant : pectines ; arômes naturels, concentré de jus de raisin, concentré de jus de citron.","Chypre,France",en:milk,
3329770087705,3329770087705,Brassé fraise,Yoplait,OFF,"Yaourt (lait) - sucre 5.8% - fraise 5% - amidon de maïs - jus de carotte à base de concentré, arômes naturels, jus de citron concentré",en:fr,en:milk,
3033491993176,3033491993176,Kéfir Saveur myrtille,"Activa, Danone",OFF,"Lait demi-écrémé (87,6%), crème (LAIT), sucre (3,8%), myrtille (1%), LAIT écrémé en poudre, jus concentré de citron, concentrés de carotte, d'aronia et de raisin; arôme naturel de myrille avec autres arômes naturels, arômes naturels, épaississant (amidon transforme), leurs de leifr et ferments (dont ferments du yaourt et Bifidobacterium (LAIT). Peut contenir : CEREALES CONTENANT DU GLUTEN, SESAME.",fr,"en:milk, en:wheat, en:sesame-seeds",
3228023230144,3228023230144,Fromage à tartiner,LINDAHLS PRO,OFF,"Protéine de lait, fromage au lait pasteurisé, fibres alimentaires (inuline, fibres de citron), correcteur d'acidité (acide citrique), sel.",en:fr,en:milk,
5060337222150,5060337222150,Kefir yoghurt,Biotiful,OFF,"Pasteurised Cow's Milk fermented with Live Kefir and Yogurt Cultures, Water, Fruit Extract (Apple, Carob, Grape), Tapioca Starch, Natural Flavouring, Lemon Concentrate, Stabiliser (Pectin), Madagascan Vanilla Extract, Vanilla Seeds. + Includes: Bifidobacterium, Streptococcus thermophilus, Lactobacillus bulgaricus, Lactobacillus acidophilus. For Allergens: See ingredients in bold. Use by date: Please see lid. Storage: Keep refrigerated at 1-5°C. Stir well before consuming and consume within 3 days of opening. Produced for Biotiful Dairy Ltd: UK: PO Box 55560 London SW7 9DJ.",en:United Kingdom,en:milk,
3023290021286,3023290021286,Le yaourt à la vanille,"Nestlé, La Laitière",OFF,"Lait entier (86,2%), sucre (9,5%), ferments lactiques, poudre de lait écrémé, arôme naturel de vanille. Lait origine France.",France,en:milk,
3229820764412,3229820764412,La madeleine Bio,Bjorg,OFF,"Farine de blé* semi-complète 30%, sucre de canne* non raffiné 25%, huile de colza&quot;, oeufs frais 21%, sirop de blé*, poudres à lever: phosphates de calcium, carbonates de sodium; sel, arôme naturel de vanille et autres arômes naturels (contient alcool), arôme naturel* (amandes). Peut contenir des traces de lait, d'autres fruits à coque et de soja. * Ingrédients biologiques.",France,"en:eggs, en:gluten, en:nuts, en:milk, en:soybeans, en:wheat, en:tree-nuts",
3023290009086,3023290009086,Secret de Mousse Chocolat Noir,"Nestlé,La Laitière",OFF,"Lait entier (62,1%), sucre, lait écrémé, chocolat noir (5,5%) [pâte de cacao*, sucre, émulsifiant (lécithines (soja)), arôme naturel de vanille], cacao en poudre, chocolat en poudre (2,1%) [cacao en poudre, cacao maigre en poudre*, pâte de cacao*, sucre], cacao maigre en poudre, poudre de lait écrémé, gélatine, émulsifiant (E472b), amidon. Lait origine France. * Fèves de Cacao du Chocolat Origine Afrique de l'Ouest.","Belgique,France","en:milk, en:soybeans",en:nuts
20022648,20022648,Barre pâtissière aux œufs frais,Sondey,OFF,"36,5% farine de blé (origine: France), sucre, 10,5% oeufs frais*, huile de colza, eau, poudres à lever: tartrates de potassium, carbonates de sodium; arôme naturel de vanille (contient alcool), sel. *Issus de poules élevées au sol. lait et de fruits à coque",France,"en:eggs, en:gluten, en:milk, en:wheat",en:nuts
4056489012788,4056489012788,Skyr,Milbona,OFF,"Entrahmte Milch, Starterkulturen (enthält Milch), mikrobielles Lab","Österreich,Deutschland",en:milk,
4056489216223,4056489216223,High Protein Raspberry Quark-Based,Milbona,OFF,"curd cheese 50%, yoghurt product 40%, raspberries 7%, starch, colouring plant concentrates (radish, sweet potato, apple), thickener: locust bean gum, sweetener: acesulfame k, sucralose, natural flavouring","France,Allemagne,Pays-Bas,Pologne,Roumanie,Espagne,Suisse","en:apple, en:milk, pl:jogurtowy",
8480000213075,8480000213075,Bífidus natural,Hacendado,OFF,"Leche fresca pasteurizada entera (Origen: España), proteinas de la leche, leche en polvo desnatada, fermentos lácticos y bifidobacterias (leche).",España,en:milk,
3273227581028,3273227581028,Soyasun 100% vegetale,Soyasun,OFF,"succo di soia* 99,5% (acqua, semi di soia* 9%), sali di calcio, vitamina D2, fermenti selezionati di cui Bifidus","France,Italy,Switzerland",en:soybeans,
